"jump.times","SpeciesmRNA","SpeciesProtein"
0.202607762201738,977,211
0.202818117604746,977,212
0.202909118969297,977,213
0.204788202640625,977,214
0.205961543951721,977,215
0.206112458684528,977,216
0.206572053419648,977,217
0.207483723025466,977,218
0.208123808774988,977,219
0.208396094623135,977,220
0.20923378884946,977,221
0.210567809487377,977,222
0.211393346912861,977,223
0.211963090989619,977,224
0.212037230386546,977,225
0.212136883115663,977,226
0.21582912229532,977,227
0.215982775188827,977,228
0.216068318672274,976,228
0.219888579143091,976,229
0.220362989842635,976,230
0.221152567858278,976,231
0.22156190487229,976,232
0.223111678957307,976,233
0.224652597033124,975,233
0.225028454690429,975,234
0.225603513810854,975,235
0.225983998603732,975,236
0.226637444203339,975,237
0.227415412824887,975,238
0.227988063982192,975,239
0.229911437482398,975,240
0.231282508415389,974,240
0.231828124942463,974,241
0.232116172473802,974,242
0.23340438118753,974,243
0.234178577201663,974,244
0.235060115639922,974,245
0.235522266428756,974,246
0.23570702498574,973,246
0.235950629686906,973,247
0.235973308138933,973,248
0.237488449299276,973,249
0.240351710228097,973,250
0.24067354983945,973,251
0.24251784569027,973,252
0.242638410529243,973,253
0.243029133911741,973,254
0.2440071394971,973,255
0.244635637444908,973,256
0.246481838758341,973,257
0.2474934979859,972,257
0.247868968827919,972,258
0.248312124948956,972,259
0.249098908233969,972,260
0.24971622605179,972,261
0.249876011633164,971,261
0.250545536651706,971,262
0.251050952676717,971,263
0.251467109770771,971,264
0.251588242485092,970,264
0.252391249201264,970,265
0.252701394396214,970,266
0.255470109849685,970,267
0.25567692913577,969,267
0.255951545494098,969,268
0.256204629395685,969,269
0.257189747550782,969,270
0.25768307697119,969,271
0.258137102417689,968,271
0.258354660840438,968,272
0.258896519398534,968,273
0.259612820132064,967,273
0.259698880376065,967,274
0.26023698906382,967,275
0.260849479417628,967,276
0.262110003737302,967,277
0.262209669993044,967,278
0.263464578791141,967,279
0.263489209314966,967,280
0.263528992474521,967,281
0.266649040843019,967,282
0.267842534837342,967,281
0.268803127555512,966,281
0.270737245232035,966,282
0.271677644457652,966,283
0.275691391582999,966,284
0.277760494708779,966,285
0.277967051788368,966,286
0.278008275147037,966,287
0.278510603550276,966,288
0.278917248884918,966,289
0.278985082045955,966,290
0.281177977048654,966,291
0.281502212967095,966,292
0.283976828298425,965,292
0.284487645786726,965,293
0.284595511987106,965,294
0.288401558451821,965,295
0.288572558080968,965,296
0.290758895879027,965,297
0.292454015020775,965,298
0.292576315873763,965,299
0.29418355054328,965,300
0.294387899518584,965,301
0.295828868151091,965,302
0.29744334494349,965,303
0.300104318093031,965,304
0.300152939225228,965,305
0.300458208657717,965,306
0.300509044387253,965,307
0.301925447123036,965,308
0.305248822791353,965,309
0.308748083903987,965,310
0.309874771192932,965,311
0.3123975581888,965,312
0.312541536880113,965,313
0.315326895837856,965,314
0.315781402798272,965,315
0.315815316671954,965,316
0.316313097519134,965,317
0.318499775151906,965,318
0.318836197988661,965,319
0.318992487067589,965,320
0.319007663493092,965,321
0.319070112797604,965,322
0.319530537767014,964,322
0.320807062560003,964,323
0.321521852922305,964,324
0.322227941648248,964,325
0.323235390671007,964,326
0.323486140534182,964,327
0.323952658419626,964,328
0.324424911177211,964,329
0.325144344073578,964,330
0.325869986657638,964,331
0.326145847291419,964,332
0.326311429515585,964,333
0.326406491879432,964,334
0.329369830715983,964,335
0.329588274040017,964,336
0.330101479323634,964,337
0.330611761837827,964,338
0.332993594760163,964,339
0.333334919662947,964,340
0.333465048259214,964,341
0.335499668227698,964,342
0.336556183632895,964,343
0.33836340060863,964,344
0.33888786014274,964,345
0.340133968905339,964,346
0.340193174973584,964,347
0.342008880894348,964,348
0.34400050924658,964,349
0.344196831219763,964,350
0.34432737028712,964,351
0.345342508727723,964,352
0.345948240749263,964,353
0.347394210972826,964,354
0.349071073739239,964,355
0.349150863904347,964,356
0.350564284606544,964,357
0.351763788435801,964,358
0.351991765597822,964,359
0.353304054367345,964,360
0.354259467149072,964,361
0.354503170130145,964,362
0.35557574939115,964,363
0.35676810836746,964,364
0.356985882378774,964,365
0.359079490191625,964,366
0.359566462781211,964,367
0.361184038534355,964,368
0.361697684842884,964,369
0.361812135413052,964,370
0.36306329231862,964,371
0.363381740656005,964,372
0.363656167904224,964,373
0.363665150896381,964,374
0.36447764675192,964,375
0.364673213424795,964,376
0.365248377572209,964,377
0.365567081218862,963,377
0.365656522116875,962,377
0.368844873188788,962,378
0.370948465140059,962,379
0.371448247044361,962,380
0.375824364028504,962,381
0.376325040042035,962,382
0.378433320375984,962,383
0.378448316317239,962,384
0.379790708870287,962,385
0.379805787348786,962,386
0.380000475508579,962,387
0.381464546082502,962,388
0.381554770714753,962,389
0.382899019401436,962,390
0.383148459919475,962,391
0.383500259445571,962,392
0.384256000072473,961,392
0.384794865254995,961,393
0.387216873579043,961,394
0.38738952455814,961,395
0.388646107054359,961,396
0.3887451299869,961,397
0.388753329842471,961,398
0.390095813247748,960,398
0.390715623420726,960,399
0.393284443968652,960,400
0.394557614408347,960,401
0.39544856736305,960,402
0.395864898721682,959,402
0.395956700490701,959,403
0.396248559250681,959,404
0.396274046518237,959,405
0.398741519634759,959,406
0.399285566730574,959,407
0.400474568482774,959,408
0.402473260292171,959,409
0.402697676197468,959,410
0.405297866675831,959,411
0.405569899859645,959,412
0.406637080996815,959,413
0.407629198393181,959,414
0.408311619689813,959,415
0.408854584662673,959,414
0.410627606605832,959,415
0.410675752710197,959,416
0.412429415345535,959,417
0.413211566825451,959,418
0.415026048460293,959,419
0.415767924851349,958,419
0.416351889082424,958,420
0.417724569455107,958,419
0.417744692041702,958,420
0.419803537823026,958,421
0.420250716615219,958,422
0.421437421896491,958,423
0.421566999869595,958,424
0.421687986273381,958,425
0.423329721422241,958,426
0.424178110289926,958,427
0.424981011519827,958,428
0.426337702046502,958,429
0.427450609461369,958,430
0.42755426810072,958,431
0.427664498822978,958,432
0.431036356345755,958,433
0.431687698081493,958,434
0.431870792650464,958,435
0.432380018190096,958,436
0.434374291112687,958,437
0.434418332932256,958,438
0.435912299317579,958,439
0.436548854317872,958,440
0.437049453032089,958,441
0.437105934857834,957,441
0.43780281740533,957,442
0.43823082510741,956,442
0.438489837311884,956,443
0.439322190214904,956,444
0.439420174075919,956,445
0.442056216990274,955,445
0.442713539907431,954,445
0.442900715403379,953,445
0.443040746056487,953,446
0.443058072890845,953,447
0.443874644091119,953,448
0.444501988286146,953,449
0.444875357439719,953,450
0.445513831103515,953,451
0.44589617525675,953,452
0.446778643646638,953,453
0.448745095182744,953,454
0.450544377795969,953,455
0.452426134413084,953,456
0.453069105957834,953,457
0.45369486637601,953,458
0.454638148163031,953,459
0.45845694015207,953,460
0.462157630614757,953,461
0.462411370666876,952,461
0.46315058618695,952,462
0.465497622834105,952,463
0.466645569563318,952,464
0.467126895954858,952,465
0.468566006735975,952,466
0.469375845862579,952,467
0.470769942072157,952,468
0.470882682760811,952,469
0.470975498629295,952,470
0.471110226503281,952,471
0.472831885332269,952,472
0.47353597039427,952,473
0.473607812268156,952,474
0.475575337736149,951,474
0.475951589368957,951,475
0.476511168289838,951,476
0.476812022662313,951,477
0.478284301109652,951,478
0.481687733865844,951,479
0.481838732235735,951,480
0.4824790181086,951,481
0.483128092938227,951,482
0.484754365418757,951,483
0.48534431491728,951,484
0.485584356526464,951,485
0.485930009567182,951,486
0.48638326356906,951,487
0.486973480863581,950,487
0.48710585961586,950,488
0.487820133657699,950,489
0.487978634747377,950,490
0.488053353721444,950,491
0.488271051752766,950,492
0.488610367219326,950,493
0.489161748096511,950,494
0.490254615404245,950,495
0.490540991791577,950,496
0.490709667144286,950,497
0.49084584011865,950,498
0.49135377833155,949,498
0.491779141681252,949,499
0.492471639826649,949,500
0.492781026519647,949,501
0.492884215468788,949,502
0.494022250002769,949,503
0.495342778384413,949,504
0.49558971169717,949,505
0.496548947341262,948,505
0.498145330583977,948,506
0.500620395954744,948,507
0.503094483134126,948,508
0.507346390234886,948,509
0.508622301602866,948,510
0.509551345712004,948,511
0.509577137055762,948,512
0.509623082772253,948,513
0.509686913544124,948,514
0.510314465235456,948,515
0.510408404591612,948,516
0.510845044811546,948,517
0.511115746328896,948,518
0.511905166085415,948,519
0.51237199374269,948,520
0.513497587038781,948,521
0.513811220645645,948,522
0.516324422833438,948,523
0.517102053209693,948,524
0.51712766758602,948,525
0.517446365630563,948,526
0.518326233919928,948,527
0.519001650390266,948,528
0.521041340604296,948,529
0.521271540587164,948,530
0.521386378493477,948,531
0.521459172037683,948,532
0.521601237842978,948,533
0.521789940118813,948,534
0.524614865666437,948,535
0.526914495480116,948,536
0.527528177333622,948,537
0.528117706013536,948,538
0.528297980625534,948,539
0.528432985989104,947,539
0.528881666810862,947,540
0.532031162737912,947,541
0.535009897314894,947,542
0.535353021844884,947,543
0.536112962310346,947,544
0.537952205615713,947,545
0.539897814569704,947,546
0.540508473419364,947,547
0.540661847122934,947,548
0.541348628812386,947,549
0.542615838117006,947,550
0.542679193835358,947,551
0.542929223084132,946,551
0.543712658683741,946,552
0.543826817759717,946,553
0.544455812426454,946,554
0.544624014053633,946,553
0.545543910136986,946,554
0.545657789770095,946,555
0.546021040302676,946,556
0.547781676206212,946,557
0.548743373813697,946,556
0.549506907541156,946,557
0.550057669825349,946,558
0.550249547396025,946,559
0.550671197816082,945,559
0.550694618723881,945,560
0.550878346666968,945,561
0.551187538153641,945,562
0.55151813149813,945,563
0.551965171853691,945,564
0.552223936665388,945,565
0.552455184325846,945,566
0.552635475927116,945,567
0.554894662593313,945,568
0.555564315068246,944,568
0.556103423225699,944,569
0.55671359551654,943,569
0.557864467945286,943,570
0.558558131934004,943,571
0.559630319901854,943,572
0.561984657473874,943,573
0.562238654680175,943,574
0.563059797355303,943,575
0.565416589092447,943,576
0.566426854862995,943,577
0.566963720710785,943,578
0.567445456391865,943,579
0.56761549501125,943,580
0.567884728297348,943,581
0.567989062027536,943,582
0.568545066080958,943,583
0.569309567457442,943,584
0.570038521535185,943,585
0.570241502068283,943,586
0.571351707143338,943,587
0.572167320598726,943,588
0.573681063649963,943,589
0.576283824610556,943,590
0.576322557296943,943,591
0.577110630291693,943,592
0.578099630017413,943,593
0.579920274010987,943,594
0.581051919369914,943,595
0.583646135383515,942,595
0.584898305528784,942,596
0.585244372030949,942,597
0.586790310723553,942,598
0.587353222655714,942,599
0.588603006430036,942,600
0.58946721370586,942,601
0.589633115694351,942,602
0.590211434344926,941,602
0.590541510189928,941,603
0.590793679820626,941,604
0.594588424703322,941,605
0.595674928867359,941,606
0.596016603742683,941,607
0.596184204434875,941,608
0.596243376559513,941,609
0.598976700301825,941,610
0.598989435543366,941,611
0.599307455087217,941,612
0.600579325215325,941,613
0.600653813189151,941,614
0.60272593893151,941,615
0.604000306189375,941,616
0.604787318222967,941,617
0.605427354857425,941,618
0.609357523502931,941,619
0.610111411479677,941,620
0.612481862958902,941,621
0.613140693203004,941,622
0.61535811553467,940,622
0.615831124207867,940,623
0.616609796266646,940,624
0.618404210760885,940,625
0.618679861006155,940,626
0.619292670027467,939,626
0.620270478776057,938,626
0.620486424306885,938,627
0.621067837848068,938,628
0.621906624229377,938,629
0.622540106051427,938,630
0.623413645803071,938,631
0.62439486604285,938,632
0.625611377616391,938,633
0.62674171974951,938,634
0.626782008688103,938,635
0.629294724557454,938,636
0.632988124573398,937,636
0.633093043839731,937,637
0.634564896594796,937,638
0.635383365058855,937,639
0.636451286283304,937,640
0.636784643830522,937,641
0.637110023412737,937,642
0.637338165179757,937,643
0.638445998228392,937,644
0.638850228632006,937,645
0.639506385450182,937,646
0.641643479040217,937,647
0.641951026948614,937,648
0.642207204973102,937,649
0.64263171179758,937,650
0.643660533199909,937,651
0.643668537758444,936,651
0.644675303634418,936,652
0.64746009323273,936,651
0.648940920344003,936,652
0.650070805332892,936,653
0.65034337070808,936,654
0.651389573857057,936,655
0.651522431018783,936,656
0.652237806552191,936,657
0.653234560527139,936,658
0.654953698218595,936,659
0.655040588748168,936,660
0.655426784652922,936,661
0.656660685237923,936,662
0.658215237310574,936,663
0.658405014148265,936,664
0.660663968630248,936,665
0.662129427038257,936,666
0.662976364627679,936,667
0.663692552013799,936,668
0.664566676552366,936,669
0.665166139500215,936,670
0.668304555164201,936,671
0.670793843950287,935,671
0.670972393273086,935,672
0.671021911775186,935,673
0.673298947878761,935,674
0.673355618773807,935,675
0.674299140062493,935,676
0.674651853275036,935,677
0.674805053631184,935,678
0.676226164080291,935,679
0.676756808985939,935,680
0.676971219628092,935,681
0.677293337966616,935,682
0.677519351561962,935,683
0.678832688163264,935,684
0.678893672197555,935,685
0.678946257572141,935,686
0.679064552822739,935,687
0.680310781349208,935,688
0.680606499035214,935,689
0.680668022633677,935,690
0.681774854267601,935,691
0.68209495153712,935,692
0.682779726170646,935,693
0.682812490581756,935,692
0.683672858954073,935,693
0.684048256948605,935,694
0.684630325208852,935,695
0.68523635220968,935,696
0.685308554733784,935,697
0.685601331340906,935,698
0.686433729952776,935,699
0.687317727648056,935,700
0.690903014614763,935,701
0.691145726434444,935,702
0.691189370254185,935,703
0.69398617295381,935,704
0.694117832629055,935,705
0.695161928854648,935,706
0.695239313842822,935,707
0.69540521011701,935,708
0.695775718560095,935,709
0.695828286415272,935,710
0.696860988114643,935,711
0.696983685137446,935,712
0.697511986445958,935,713
0.699252465220103,935,714
0.699567730352456,935,715
0.701747607317056,935,716
0.702552048191162,935,717
0.702554512955046,935,718
0.702634850271175,935,719
0.703001957604263,935,720
0.703548046209008,935,721
0.706728460944986,935,722
0.708194433916043,935,723
0.709803319586716,935,724
0.710365273570428,935,725
0.714105707903273,935,726
0.71503755306469,935,727
0.715580022718255,935,728
0.71559349620832,934,728
0.715631576343632,934,729
0.716015718874624,934,730
0.716939018298409,934,731
0.716998250468767,934,732
0.717859104109481,933,732
0.718353488982766,933,733
0.720104760965254,933,734
0.722122502935966,933,735
0.723054482174495,933,736
0.725368497509988,933,737
0.725755221191855,932,737
0.726331578604438,932,738
0.726799484364079,932,739
0.727866780993466,931,739
0.727884071220988,931,740
0.730102601607443,931,741
0.732865025060402,930,741
0.733518594791418,930,742
0.735328543779768,930,743
0.73567166716146,930,744
0.735955406286061,930,745
0.737750824701311,930,746
0.738535714843262,930,747
0.738727191105457,930,748
0.740225370626173,930,749
0.740287919417825,930,750
0.74188356135831,930,751
0.742516364470737,930,752
0.744342441494647,930,753
0.745192313653873,930,754
0.746759364648198,930,755
0.746891334469962,930,756
0.747219800957069,930,757
0.747745715114417,930,758
0.748266526779399,930,759
0.750299586118297,929,759
0.750860878750855,929,760
0.752165709948034,929,761
0.752660214182466,929,762
0.752836027919058,929,763
0.75496909667079,929,764
0.758581555771583,929,765
0.758954367834648,929,766
0.759374000476262,929,767
0.760517487739322,929,768
0.761045942490289,929,769
0.761494006446705,929,770
0.76155043970972,929,771
0.763233573153419,929,772
0.763378970951991,929,773
0.767069474566964,929,774
0.767790602951933,929,775
0.768451075406459,929,776
0.769725960461453,929,777
0.769912368922018,929,778
0.770969969137555,929,779
0.771121440248318,929,780
0.772599664044477,929,781
0.773043299039821,929,782
0.774938720023488,929,783
0.776174588573261,928,783
0.776536977870013,928,784
0.776984303792749,928,785
0.778834713293965,928,786
0.781359509657348,928,787
0.782395252707878,928,788
0.783926034909145,928,789
0.785886453164864,928,790
0.786025574772782,928,791
0.787568758734296,928,792
0.787683674580735,927,792
0.787800843251342,927,793
0.788237386854597,927,794
0.789123855674629,927,795
0.789504064490191,927,796
0.78998102609232,927,797
0.790166011277955,927,798
0.790259794018562,927,799
0.790500647220232,926,799
0.790640432620799,926,800
0.791486914214566,925,800
0.791531953347142,925,801
0.792544577018914,925,802
0.794397524147033,924,802
0.795875838775378,924,803
0.796102016021832,924,804
0.796167068510649,924,805
0.798124222030889,924,806
0.798187159610999,924,807
0.798986946576283,924,808
0.799471566337596,924,809
0.799976884113372,924,810
0.803409771298481,924,811
0.805028770347477,924,812
0.80527877018549,924,813
0.805624773824108,924,814
0.806964246857535,924,815
0.807252863177079,923,815
0.807259986162044,923,816
0.807341348268492,922,816
0.809485910072117,922,817
0.810009791934415,922,818
0.810333065234571,922,819
0.810436916682629,922,820
0.810728935187277,922,821
0.810968737143183,922,822
0.811455710441548,922,823
0.811599388923922,922,824
0.812637334218554,922,825
0.812701626824881,921,825
0.813646721983339,921,826
0.814801506733329,921,827
0.814946927593868,921,828
0.815924918778677,921,829
0.817552341071709,921,830
0.818183312857718,920,830
0.818395506788937,920,831
0.819486851832221,920,832
0.820038505387969,920,833
0.821527561753816,920,834
0.82363413011991,919,834
0.823939553686825,919,835
0.824063320424255,919,836
0.824190351006816,919,837
0.824490279283453,919,838
0.825207077789089,919,839
0.82631118448455,919,840
0.83276853758789,918,840
0.833565207214404,918,841
0.836115729896369,918,842
0.836830937774298,917,842
0.837488818605992,917,843
0.837767476751975,917,844
0.838087439242776,916,844
0.839497384991469,916,845
0.83975846783775,916,846
0.840378179812416,916,847
0.840454442880843,916,848
0.840661631488947,915,848
0.840701450179408,915,849
0.840772616844564,914,849
0.841452796585028,914,850
0.842208843895559,914,851
0.842288304454123,914,852
0.84377846642613,914,853
0.843963977923867,913,853
0.844437215353419,913,854
0.845535757749116,913,853
0.846431148749887,913,854
0.848004359565794,913,855
0.849260312725332,913,856
0.849493023702289,913,857
0.850776920588288,913,858
0.85618273974341,913,859
0.856401240597916,913,860
0.856511407416715,913,861
0.857216979871584,913,862
0.860196786229805,913,863
0.861901245983376,912,863
0.862229404586385,912,864
0.86556935900895,911,864
0.866893116211227,911,865
0.867989547493459,911,866
0.868527297474711,911,867
0.868906227227309,911,868
0.869019647285788,911,869
0.869645096662758,911,870
0.869681905425085,911,871
0.869837953622663,911,872
0.873128256793987,911,873
0.873357355526908,910,873
0.87384497775893,910,874
0.873933547905746,910,875
0.87809387754729,910,874
0.879307387094697,910,875
0.879443608589046,910,874
0.879903228054156,910,875
0.880389837422376,910,876
0.88116163667796,910,877
0.883262109911406,910,878
0.883658053517505,910,879
0.884808815930975,909,879
0.885322622756707,909,880
0.886455551693344,908,880
0.887427723554769,908,881
0.88745071514575,907,881
0.888371607786351,907,882
0.894651086063091,907,881
0.895612395421892,907,882
0.897171496014763,907,883
0.89723900940541,907,884
0.897312491272101,907,885
0.897519711841461,907,886
0.897627732370219,907,887
0.898558462125864,906,887
0.898855459456096,905,887
0.899028103069478,905,888
0.899543090620144,905,889
0.90041031631611,905,890
0.901183526567942,904,890
0.901615161579852,904,891
0.902642596782197,903,891
0.904852048953145,902,891
0.907628462979927,902,892
0.907844559679029,902,893
0.908163289310013,902,894
0.908190682419551,902,895
0.90844610551157,902,896
0.909335205044044,902,897
0.909342202559076,902,898
0.91258256472923,902,899
0.913827776060045,902,900
0.916045734618795,902,901
0.917924266235363,902,900
0.918428881178532,902,901
0.918458583820195,902,902
0.920824831529321,902,903
0.92562439156452,902,904
0.929268187401766,902,905
0.929420224281557,902,906
0.929978244565144,902,907
0.930216336901068,902,908
0.931090441477654,902,907
0.932956552315337,902,908
0.933933791090485,902,909
0.934594723781892,902,910
0.936885261310171,902,911
0.938218240722383,902,912
0.939093633284647,902,913
0.939866648517845,902,914
0.942635726142323,902,915
0.943160663214787,902,916
0.946223484396932,902,917
0.946239044617659,902,918
0.94692495169606,902,919
0.948622864212937,902,920
0.949443100677496,902,921
0.950408213928536,902,922
0.953744902282677,902,923
0.954222167329163,902,924
0.955005100544785,902,925
0.959202060817436,902,926
0.959292099929073,902,927
0.959323291810301,902,928
0.960144253347601,901,928
0.961242487260454,901,929
0.962322514718788,901,930
0.962632672074068,901,931
0.96382275344993,901,932
0.964753877284784,901,933
0.964914781370508,901,934
0.966754624842889,901,935
0.966779165917382,901,934
0.967157017667754,901,935
0.968030786096017,901,936
0.968148585740789,901,937
0.968556379230814,901,936
0.969006105741858,901,937
0.970701451612462,900,937
0.971360205364471,900,938
0.972784647820866,900,939
0.974071581449365,900,940
0.974398270819827,900,941
0.974549019949965,900,942
0.974576043747344,900,943
0.97472659711159,900,944
0.975567164809707,900,945
0.975663468301896,900,946
0.976290698454538,900,947
0.976856735721178,900,946
0.97699279503906,900,947
0.977789916826166,900,946
0.978009220962611,900,947
0.978759435990461,900,948
0.979893247214311,900,949
0.981405207873652,900,950
0.984223863106461,900,951
0.985428430418536,900,952
0.985452936049521,900,953
0.988494064094252,900,954
0.988597359288999,899,954
0.989231832492588,899,953
0.990538765327773,899,954
0.992050853089569,899,953
0.992766205836186,899,954
0.993094983583595,899,955
0.993629032994667,899,956
0.993980917116843,898,956
0.994379649787072,898,957
0.994422850147689,898,958
0.994963183236101,898,959
0.995103204144755,898,960
0.995509390551584,897,960
0.995949641423297,897,961
0.997752738119738,897,962
0.998170978138787,897,963
0.998618572712596,897,964
0.998984441038991,897,965
1.00342683717986,896,965
1.00456152025661,896,966
1.00481376292191,896,967
1.00557534747816,896,968
1.00560800238263,896,969
1.00567085390115,895,969
1.00569350880551,895,970
1.00597068750324,895,971
1.00610906749058,895,972
1.00638637809485,895,973
1.00742599945818,895,974
1.0078511808417,895,975
1.00818616939506,895,976
1.00824050901667,895,977
1.00834253377975,895,978
1.0089411822565,895,979
1.0092340520124,895,980
1.00926542019938,895,981
1.00973122045723,895,982
1.00978434347254,895,983
1.01019323547309,895,984
1.0129423373494,895,985
1.01297566976925,895,986
1.01357805019734,895,987
1.01521214608378,895,988
1.01746108163089,895,989
1.01856365781894,895,990
1.01954786647186,895,991
1.02061861591748,895,992
1.02156663075055,895,993
1.02196566032607,895,994
1.02313476115736,895,995
1.02529601480364,895,996
1.02630138704244,894,996
1.026521226532,893,996
1.02820220959939,893,997
1.02913316922594,893,998
1.0300928375507,893,999
1.03335280674796,893,1000
1.0334085695542,893,1001
1.03380050598553,893,1002
1.03386609782554,893,1003
1.03771703201779,892,1003
1.03895453012262,891,1003
